ORIGIN_AIRPORT,DEPARTURE_DELAY,LAT,LON,ABS_DELAY
10135,10.075221238938052,,,10.075221238938052
10136,3.368131868131868,,,3.368131868131868
10140,5.682483889865261,,,5.682483889865261
10141,1.803030303030303,,,1.803030303030303
10146,9.5,,,9.5
10154,22.857142857142858,,,22.857142857142858
10155,-4.147058823529412,,,4.147058823529412
10157,12.427272727272728,,,12.427272727272728
10158,0.017316017316017316,,,0.017316017316017316
10165,17.555555555555557,,,17.555555555555557
10170,-1.2307692307692308,,,1.2307692307692308
10185,2.8679245283018866,,,2.8679245283018866
10208,0.7605633802816901,,,0.7605633802816901
10257,1.9202898550724639,,,1.9202898550724639
10268,-5.981481481481482,,,5.981481481481482
10279,3.421602787456446,,,3.421602787456446
10299,1.4934952298352124,,,1.4934952298352124
10333,-1.1875,,,1.1875
10372,3.327272727272727,,,3.327272727272727
10397,4.329220779220779,,,4.329220779220779
10408,3.600806451612903,,,3.600806451612903
10423,6.885441527446301,,,6.885441527446301
10431,9.159090909090908,,,9.159090909090908
10434,8.08411214953271,,,8.08411214953271
10469,-0.8141592920353983,,,0.8141592920353983
10529,2.186262376237624,,,2.186262376237624
10551,0.11392405063291139,,,0.11392405063291139
10561,0.22674418604651161,,,0.22674418604651161
10577,5.293103448275862,,,5.293103448275862
10581,18.24,,,18.24
10599,6.409805735430157,,,6.409805735430157
10620,-2.745967741935484,,,2.745967741935484
10627,1.4643962848297214,,,1.4643962848297214
10631,-0.05172413793103448,,,0.05172413793103448
10685,-1.0933333333333333,,,1.0933333333333333
10693,5.745855045002369,,,5.745855045002369
10713,6.435100548446069,,,6.435100548446069
10721,5.259410288582183,,,5.259410288582183
10728,0.6419753086419753,,,0.6419753086419753
10731,9.481481481481481,,,9.481481481481481
10732,12.78888888888889,,,12.78888888888889
10739,5.56,,,5.56
10747,2.221052631578947,,,2.221052631578947
10754,0.7162162162162162,,,0.7162162162162162
10779,-5.491228070175438,,,5.491228070175438
10781,6.537581699346405,,,6.537581699346405
10785,6.469512195121951,,,6.469512195121951
10792,4.421370967741935,,,4.421370967741935
10800,2.8042168674698793,,,2.8042168674698793
10821,8.327376224516811,,,8.327376224516811
10849,-2.596825396825397,,,2.596825396825397
10868,8.287531806615776,,,8.287531806615776
10874,3.6492374727668846,,,3.6492374727668846
10918,-4.7,,,4.7
10926,-7.137931034482759,,,7.137931034482759
10980,5.154822335025381,,,5.154822335025381
10990,5.542600896860987,,,5.542600896860987
10994,6.527336860670194,,,6.527336860670194
11003,2.456175298804781,,,2.456175298804781
11013,3.5185185185185186,,,3.5185185185185186
11042,3.846840886536553,,,3.846840886536553
11049,-1.7826086956521738,,,1.7826086956521738
11057,4.911803860661194,,,4.911803860661194
11066,4.007260406582769,,,4.007260406582769
11067,-1.794871794871795,,,1.794871794871795
11076,-3.732142857142857,,,3.732142857142857
11097,3.6551724137931036,,,3.6551724137931036
11109,6.059440559440559,,,6.059440559440559
11111,6.556521739130435,,,6.556521739130435
11122,-1.9384615384615385,,,1.9384615384615385
11140,7.9824046920821115,,,7.9824046920821115
11146,4.883177570093458,,,4.883177570093458
11150,6.2924528301886795,,,6.2924528301886795
11193,2.5534729878721056,,,2.5534729878721056
11203,-4.021897810218978,,,4.021897810218978
11252,-1.0535714285714286,,,1.0535714285714286
11259,9.60822705227232,,,9.60822705227232
11267,2.846262341325811,,,2.846262341325811
11274,-1.144578313253012,,,1.144578313253012
11278,4.797842401500938,,,4.797842401500938
11292,5.830557016774797,,,5.830557016774797
11298,6.008306840324069,,,6.008306840324069
11308,5.675675675675675,,,5.675675675675675
11315,4.508771929824562,,,4.508771929824562
11337,3.1857142857142855,,,3.1857142857142855
11413,10.035294117647059,,,10.035294117647059
11423,5.006042296072508,,,5.006042296072508
11433,4.755371197617528,,,4.755371197617528
11447,-1.2173913043478262,,,1.2173913043478262
11471,12.758620689655173,,,12.758620689655173
11481,0.9573863636363636,,,0.9573863636363636
11503,-9.666666666666666,,,9.666666666666666
11525,-5.34,,,5.34
11537,-0.42934782608695654,,,0.42934782608695654
11540,4.079591836734694,,,4.079591836734694
11577,-4.203703703703703,,,4.203703703703703
11587,5.1020408163265305,,,5.1020408163265305
11603,4.3,,,4.3
11612,7.257294429708223,,,7.257294429708223
11617,4.3076923076923075,,,4.3076923076923075
11618,8.531649794192903,,,8.531649794192903
11624,-3.1773049645390072,,,3.1773049645390072
11630,-2.757575757575758,,,2.757575757575758
11637,2.9131313131313132,,,2.9131313131313132
11638,4.7882736156351795,,,4.7882736156351795
11641,4.212765957446808,,,4.212765957446808
11648,-6.278260869565218,,,6.278260869565218
11695,11.194630872483222,,,11.194630872483222
11697,7.294019933554817,,,7.294019933554817
11721,-0.689119170984456,,,0.689119170984456
11775,2.592326139088729,,,2.592326139088729
11778,-0.6606060606060606,,,0.6606060606060606
11823,0.22406639004149378,,,0.22406639004149378
11865,6.518072289156627,,,6.518072289156627
11867,-2.5535714285714284,,,2.5535714285714284
11884,4.4051282051282055,,,4.4051282051282055
11898,-0.3953488372093023,,,0.3953488372093023
11905,7.571428571428571,,,7.571428571428571
11921,6.36964980544747,,,6.36964980544747
11953,5.791855203619909,,,5.791855203619909
11973,0.5915492957746479,,,0.5915492957746479
11977,1.7164502164502164,,,1.7164502164502164
11980,-4.2075471698113205,,,4.2075471698113205
11982,-0.8558823529411764,,,0.8558823529411764
11986,1.7348571428571429,,,1.7348571428571429
11995,4.14795008912656,,,4.14795008912656
11996,2.303691275167785,,,2.303691275167785
12003,-1.6277777777777778,,,1.6277777777777778
12007,-0.39759036144578314,,,0.39759036144578314
12016,-1.0740740740740742,,,1.0740740740740742
12094,-4.2,,,4.2
12129,14.820512820512821,,,14.820512820512821
12156,0.7593984962406015,,,0.7593984962406015
12173,2.1702127659574466,,,2.1702127659574466
12177,-3.04,,,3.04
12191,7.254946043165468,,,7.254946043165468
12197,5.800884955752212,,,5.800884955752212
12206,4.2105263157894735,,,4.2105263157894735
12217,1.0975609756097562,,,1.0975609756097562
12255,-3.52,,,3.52
12264,6.0737850301525365,,,6.0737850301525365
12265,3.1904761904761907,,,3.1904761904761907
12266,5.513262920261227,,,5.513262920261227
12278,1.8147013782542114,,,1.8147013782542114
12280,1.5842105263157895,,,1.5842105263157895
12323,1.311881188118812,,,1.311881188118812
12335,-1.7358490566037736,,,1.7358490566037736
12339,4.106487695749441,,,4.106487695749441
12343,5.081632653061225,,,5.081632653061225
12389,0.6875,,,0.6875
12391,9.252906976744185,,,9.252906976744185
12402,-1.7315010570824525,,,1.7315010570824525
12441,2.825503355704698,,,2.825503355704698
12448,-0.8123980424143556,,,0.8123980424143556
12451,2.86375,,,2.86375
12478,7.825897435897436,,,7.825897435897436
12511,-6.618181818181818,,,6.618181818181818
12519,-8.352112676056338,,,8.352112676056338
12523,5.672025723472669,,,5.672025723472669
12758,-0.2121546961325967,,,0.2121546961325967
12819,4.005847953216374,,,4.005847953216374
12884,-1.6635071090047393,,,1.6635071090047393
12888,0.5510204081632653,,,0.5510204081632653
12889,6.6443251405083465,,,6.6443251405083465
12891,2.336283185840708,,,2.336283185840708
12892,5.181779966370406,,,5.181779966370406
12896,8.605392156862745,,,8.605392156862745
12898,4.897196261682243,,,4.897196261682243
12915,-3.7252747252747254,,,3.7252747252747254
12945,0.7160940325497287,,,0.7160940325497287
12951,4.076543209876543,,,4.076543209876543
12953,7.652363727079955,,,7.652363727079955
12954,5.012328767123288,,,5.012328767123288
12982,0.9465370595382746,,,0.9465370595382746
12992,3.2110091743119265,,,3.2110091743119265
13029,-0.5693430656934306,,,0.5693430656934306
13061,0.6914893617021277,,,0.6914893617021277
13076,7.967948717948718,,,7.967948717948718
13127,-4.74,,,4.74
13158,6.033747779751332,,,6.033747779751332
13184,4.708955223880597,,,4.708955223880597
13198,3.1207153502235467,,,3.1207153502235467
13204,4.9140625,,,4.9140625
13230,0.8814814814814815,,,0.8814814814814815
13232,4.844298856983552,,,4.844298856983552
13241,10.628205128205128,,,10.628205128205128
13244,2.7012534818941503,,,2.7012534818941503
13256,-2.8219178082191783,,,2.8219178082191783
13264,1.9380530973451326,,,1.9380530973451326
13277,3.3539518900343643,,,3.3539518900343643
13290,-2.2127659574468086,,,2.2127659574468086
13296,6.952117863720074,,,6.952117863720074
13303,5.170319798778297,,,5.170319798778297
13342,2.615353697749196,,,2.615353697749196
13344,1.0,,,1.0
13360,5.209090909090909,,,5.209090909090909
13367,-0.17421602787456447,,,0.17421602787456447
13377,2.746153846153846,,,2.746153846153846
13422,3.1711491442542785,,,3.1711491442542785
13433,-1.9712918660287082,,,1.9712918660287082
13459,2.56,,,2.56
13476,4.863013698630137,,,4.863013698630137
13485,2.4364779874213838,,,2.4364779874213838
13486,-0.9259259259259259,,,0.9259259259259259
13487,3.325809029165002,,,3.325809029165002
13495,4.215277777777778,,,4.215277777777778
13502,-5.8,,,5.8
13541,1.9090909090909092,,,1.9090909090909092
13577,4.959915611814346,,,4.959915611814346
13795,10.226415094339623,,,10.226415094339623
13796,4.824867724867725,,,4.824867724867725
13830,2.4109669811320753,,,2.4109669811320753
13851,3.316504854368932,,,3.316504854368932
13871,2.496828752642706,,,2.496828752642706
13873,10.24074074074074,,,10.24074074074074
13891,5.344532681734881,,,5.344532681734881
13930,4.8234933292439806,,,4.8234933292439806
13931,4.423925667828107,,,4.423925667828107
13933,4.196428571428571,,,4.196428571428571
13964,28.84375,,,28.84375
13970,10.140350877192983,,,10.140350877192983
14006,-2.642857142857143,,,2.642857142857143
14025,18.333333333333332,,,18.333333333333332
14027,5.601471489883507,,,5.601471489883507
14057,1.3751459939266526,,,1.3751459939266526
14098,5.5607476635514015,,,5.5607476635514015
14100,6.150917030567686,,,6.150917030567686
14107,4.633251231527094,,,4.633251231527094
14108,1.2204899777282852,,,1.2204899777282852
14109,3.0408163265306123,,,3.0408163265306123
14113,-6.62962962962963,,,6.62962962962963
14122,3.7513674788662357,,,3.7513674788662357
14150,1.8448275862068966,,,1.8448275862068966
14193,1.9397321428571428,,,1.9397321428571428
14222,100.875,,,100.875
14252,3.1116751269035534,,,3.1116751269035534
14254,-1.5714285714285714,,,1.5714285714285714
14256,7.464285714285714,,,7.464285714285714
14262,4.65814696485623,,,4.65814696485623
14307,3.5787937743190663,,,3.5787937743190663
14321,6.4222222222222225,,,6.4222222222222225
14457,6.468181818181818,,,6.468181818181818
14487,14.741379310344827,,,14.741379310344827
14489,-3.121693121693122,,,3.121693121693122
14492,3.36482661004954,,,3.36482661004954
14520,-2.5925925925925926,,,2.5925925925925926
14524,4.577146546158812,,,4.577146546158812
14543,-1.9444444444444444,,,1.9444444444444444
14570,4.945116279069768,,,4.945116279069768
14574,-0.47417840375586856,,,0.47417840375586856
14576,5.105491329479769,,,5.105491329479769
14588,4.761904761904762,,,4.761904761904762
14633,2.8908045977011496,,,2.8908045977011496
14635,2.2644026682838083,,,2.2644026682838083
14674,11.178571428571429,,,11.178571428571429
14679,3.7357779300891023,,,3.7357779300891023
14683,4.349451442503048,,,4.349451442503048
14685,6.3008,,,6.3008
14689,6.517890772128061,,,6.517890772128061
14696,6.530612244897959,,,6.530612244897959
14698,6.740259740259741,,,6.740259740259741
14709,-2.081081081081081,,,2.081081081081081
14711,-3.5517241379310347,,,3.5517241379310347
14730,3.129722921914358,,,3.129722921914358
14747,3.465948717948718,,,3.465948717948718
14771,6.460133764184264,,,6.460133764184264
14783,2.125252525252525,,,2.125252525252525
14794,3.0157068062827226,,,3.0157068062827226
14814,3.395348837209302,,,3.395348837209302
14828,2.1264367816091956,,,2.1264367816091956
14831,3.5010667479427005,,,3.5010667479427005
14842,4.627737226277373,,,4.627737226277373
14843,4.5327586206896555,,,4.5327586206896555
14869,1.084452510586812,,,1.084452510586812
14893,4.505287896592244,,,4.505287896592244
14905,5.701754385964913,,,5.701754385964913
14908,3.7473715830579755,,,3.7473715830579755
14952,2.9295774647887325,,,2.9295774647887325
14960,-2.061946902654867,,,2.061946902654867
14986,7.933797909407666,,,7.933797909407666
15016,3.6217080974649276,,,3.6217080974649276
15024,1.9674418604651163,,,1.9674418604651163
15027,9.421875,,,9.421875
15041,-0.42857142857142855,,,0.42857142857142855
15048,-4.351851851851852,,,4.351851851851852
15070,3.3508771929824563,,,3.3508771929824563
15096,3.1362126245847177,,,3.1362126245847177
15249,1.0037735849056604,,,1.0037735849056604
15295,-3.5180722891566263,,,3.5180722891566263
15304,3.931220219598094,,,3.931220219598094
15323,6.4605263157894735,,,6.4605263157894735
15356,3.57088122605364,,,3.57088122605364
15370,1.8455349959774738,,,1.8455349959774738
15376,3.326797385620915,,,3.326797385620915
15380,2.1105527638190953,,,2.1105527638190953
15389,-0.7108433734939759,,,0.7108433734939759
15401,10.753246753246753,,,10.753246753246753
15411,1.2985781990521328,,,1.2985781990521328
15412,3.8010204081632653,,,3.8010204081632653
15497,2.3076923076923075,,,2.3076923076923075
15607,7.63855421686747,,,7.63855421686747
15624,3.9792746113989637,,,3.9792746113989637
15841,9.5,,,9.5
15919,4.072398190045249,,,4.072398190045249
15991,-5.155172413793103,,,5.155172413793103
16218,0.26785714285714285,,,0.26785714285714285
10135,-2.8461538461538463,,,2.8461538461538463
10136,14.583333333333334,,,14.583333333333334
10140,10.553398058252426,,,10.553398058252426
10141,-3.25,,,3.25
10146,-5.0,,,5.0
10155,-3.8333333333333335,,,3.8333333333333335
10157,9.88888888888889,,,9.88888888888889
10158,-1.4375,,,1.4375
10170,-10.0,,,10.0
10185,16.615384615384617,,,16.615384615384617
10208,-4.1,,,4.1
10257,-2.9302325581395348,,,2.9302325581395348
10268,-6.0,,,6.0
10279,15.117647058823529,,,15.117647058823529
10299,-2.896103896103896,,,2.896103896103896
10333,-6.5,,,6.5
10372,-5.0,,,5.0
10397,2.491198182850653,,,2.491198182850653
10408,-4.545454545454546,,,4.545454545454546
10423,42.03669724770642,,,42.03669724770642
10431,-2.8125,,,2.8125
10434,-3.8333333333333335,,,3.8333333333333335
10469,-8.428571428571429,,,8.428571428571429
10529,1.076086956521739,,,1.076086956521739
10551,7.8,,,7.8
10561,-7.2727272727272725,,,7.2727272727272725
10577,-7.75,,,7.75
10581,43.5,,,43.5
10599,14.370967741935484,,,14.370967741935484
10620,-4.733333333333333,,,4.733333333333333
10627,-2.8666666666666667,,,2.8666666666666667
10631,-3.75,,,3.75
10685,-7.0,,,7.0
10693,9.446808510638299,,,9.446808510638299
10713,2.0317460317460316,,,2.0317460317460316
10721,3.0054249547920433,,,3.0054249547920433
10728,10.0,,,10.0
10731,-3.75,,,3.75
10732,-3.6666666666666665,,,3.6666666666666665
10739,-6.333333333333333,,,6.333333333333333
10747,8.833333333333334,,,8.833333333333334
10754,-5.333333333333333,,,5.333333333333333
10779,-7.75,,,7.75
10781,31.055555555555557,,,31.055555555555557
10785,-5.833333333333333,,,5.833333333333333
10792,-2.2142857142857144,,,2.2142857142857144
10800,-1.1789473684210525,,,1.1789473684210525
10821,5.484444444444445,,,5.484444444444445
10849,-6.684210526315789,,,6.684210526315789
10868,10.636363636363637,,,10.636363636363637
10874,-2.933333333333333,,,2.933333333333333
10918,-8.0,,,8.0
10926,18.5,,,18.5
10980,-3.8095238095238093,,,3.8095238095238093
10990,-1.3076923076923077,,,1.3076923076923077
10994,5.352112676056338,,,5.352112676056338
11003,1.5555555555555556,,,1.5555555555555556
11013,-4.333333333333333,,,4.333333333333333
11042,4.884615384615385,,,4.884615384615385
11049,25.454545454545453,,,25.454545454545453
11057,0.7532467532467533,,,0.7532467532467533
11066,8.482456140350877,,,8.482456140350877
11067,1.8181818181818181,,,1.8181818181818181
11076,-1.5,,,1.5
11097,21.0,,,21.0
11109,13.75,,,13.75
11111,-3.0,,,3.0
11122,-9.142857142857142,,,9.142857142857142
11140,41.578947368421055,,,41.578947368421055
11146,-3.7,,,3.7
11150,-2.8333333333333335,,,2.8333333333333335
11193,0.32978723404255317,,,0.32978723404255317
11203,19.625,,,19.625
11252,-4.857142857142857,,,4.857142857142857
11259,26.22257053291536,,,26.22257053291536
11267,3.4473684210526314,,,3.4473684210526314
11274,-9.0,,,9.0
11278,2.925531914893617,,,2.925531914893617
11292,6.761283851554664,,,6.761283851554664
11298,23.648034934497815,,,23.648034934497815
11308,-4.857142857142857,,,4.857142857142857
11315,-7.75,,,7.75
11337,0.08333333333333333,,,0.08333333333333333
11413,7.285714285714286,,,7.285714285714286
11423,-0.8636363636363636,,,0.8636363636363636
11433,7.96215139442231,,,7.96215139442231
11447,-8.0,,,8.0
11471,-6.75,,,6.75
11481,11.833333333333334,,,11.833333333333334
11503,-5.0,,,5.0
11525,-8.333333333333334,,,8.333333333333334
11537,11.090909090909092,,,11.090909090909092
11540,35.41935483870968,,,35.41935483870968
11577,-6.333333333333333,,,6.333333333333333
11587,81.66666666666667,,,81.66666666666667
11603,0.375,,,0.375
11612,-0.35,,,0.35
11617,-7.0,,,7.0
11618,7.255083179297597,,,7.255083179297597
11624,2.4,,,2.4
11630,-4.545454545454546,,,4.545454545454546
11637,4.758620689655173,,,4.758620689655173
11638,-0.10256410256410256,,,0.10256410256410256
11641,-5.0,,,5.0
11648,-3.25,,,3.25
11695,-0.5714285714285714,,,0.5714285714285714
11697,8.214689265536723,,,8.214689265536723
11721,-3.5,,,3.5
11775,27.307692307692307,,,27.307692307692307
11778,-5.8,,,5.8
11823,-2.2758620689655173,,,2.2758620689655173
11865,-9.0,,,9.0
11867,-2.25,,,2.25
11884,0.43478260869565216,,,0.43478260869565216
11898,-2.75,,,2.75
11905,12.0,,,12.0
11921,-3.230769230769231,,,3.230769230769231
11953,4.923076923076923,,,4.923076923076923
11973,42.53333333333333,,,42.53333333333333
11977,-0.5384615384615384,,,0.5384615384615384
11980,1.3333333333333333,,,1.3333333333333333
11982,29.238095238095237,,,29.238095238095237
11986,-4.208333333333333,,,4.208333333333333
11995,-1.0606060606060606,,,1.0606060606060606
11996,-2.5,,,2.5
12003,-1.5,,,1.5
12007,14.0,,,14.0
12016,1.5,,,1.5
12129,-8.2,,,8.2
12156,-1.375,,,1.375
12173,-0.6598360655737705,,,0.6598360655737705
12177,48.666666666666664,,,48.666666666666664
12191,30.995934959349594,,,30.995934959349594
12197,17.05,,,17.05
12206,56.2,,,56.2
12217,12.714285714285714,,,12.714285714285714
12255,-8.333333333333334,,,8.333333333333334
12264,5.481927710843373,,,5.481927710843373
12265,-6.0,,,6.0
12266,41.65459610027855,,,41.65459610027855
12278,4.230769230769231,,,4.230769230769231
12280,-6.363636363636363,,,6.363636363636363
12323,-5.333333333333333,,,5.333333333333333
12335,-13.0,,,13.0
12339,1.4615384615384615,,,1.4615384615384615
12343,-10.666666666666666,,,10.666666666666666
12389,-8.916666666666666,,,8.916666666666666
12391,1.1818181818181819,,,1.1818181818181819
12402,-5.133333333333334,,,5.133333333333334
12441,-5.333333333333333,,,5.333333333333333
12448,9.742857142857142,,,9.742857142857142
12451,4.457142857142857,,,4.457142857142857
12478,4.211864406779661,,,4.211864406779661
12511,-8.0,,,8.0
12519,-6.5,,,6.5
12523,-7.0,,,7.0
12758,5.354838709677419,,,5.354838709677419
12819,-11.583333333333334,,,11.583333333333334
12884,-5.1,,,5.1
12888,-2.6666666666666665,,,2.6666666666666665
12889,5.324797843665769,,,5.324797843665769
12891,26.833333333333332,,,26.833333333333332
12892,6.749003984063745,,,6.749003984063745
12896,41.75,,,41.75
12898,12.875,,,12.875
12915,10.222222222222221,,,10.222222222222221
12945,-2.0,,,2.0
12951,18.36842105263158,,,18.36842105263158
12953,5.059340659340659,,,5.059340659340659
12954,1.7674418604651163,,,1.7674418604651163
12982,1.3508771929824561,,,1.3508771929824561
12992,16.29824561403509,,,16.29824561403509
13029,-2.857142857142857,,,2.857142857142857
13061,35.0,,,35.0
13076,-4.777777777777778,,,4.777777777777778
13127,-5.666666666666667,,,5.666666666666667
13158,18.482758620689655,,,18.482758620689655
13184,0.7142857142857143,,,0.7142857142857143
13198,4.809523809523809,,,4.809523809523809
13204,4.715532286212914,,,4.715532286212914
13230,1.9333333333333333,,,1.9333333333333333
13232,5.956422018348624,,,5.956422018348624
13241,1.6,,,1.6
13244,4.2368421052631575,,,4.2368421052631575
13256,56.30769230769231,,,56.30769230769231
13264,-3.933333333333333,,,3.933333333333333
13277,8.866666666666667,,,8.866666666666667
13290,8.88888888888889,,,8.88888888888889
13296,1.7096774193548387,,,1.7096774193548387
13303,10.445910290237467,,,10.445910290237467
13342,0.0,,,0.0
13344,-7.0,,,7.0
13360,-3.3333333333333335,,,3.3333333333333335
13367,4.7894736842105265,,,4.7894736842105265
13377,18.866666666666667,,,18.866666666666667
13422,24.772727272727273,,,24.772727272727273
13433,-8.25,,,8.25
13459,-13.0,,,13.0
13476,-5.642857142857143,,,5.642857142857143
13485,-3.046511627906977,,,3.046511627906977
13486,-4.666666666666667,,,4.666666666666667
13487,2.6642728904847397,,,2.6642728904847397
13495,20.68020304568528,,,20.68020304568528
13502,-5.0,,,5.0
13577,-3.46875,,,3.46875
13795,-5.166666666666667,,,5.166666666666667
13796,5.56221198156682,,,5.56221198156682
13830,-1.361344537815126,,,1.361344537815126
13851,7.813953488372093,,,7.813953488372093
13871,3.1052631578947367,,,3.1052631578947367
13873,-4.5,,,4.5
13891,6.96969696969697,,,6.96969696969697
13930,4.241967213114754,,,4.241967213114754
13931,4.365384615384615,,,4.365384615384615
13933,11.666666666666666,,,11.666666666666666
13964,,,,
13970,2.5,,,2.5
